2.00702, 752501
2.99009, 289441
4.01470, 162680
4.98594, 92499.3
5.98117, 64598.0
6.99092, 44400.1
7.96142, 33772.1
8.98842, 26025.0
10.0603, 21623.0
10.9711, 16954.8
11.9643, 14417.1
13.0474, 11704.3
13.9841, 10185.6
14.9881, 8812.87
15.9255, 7849.12
16.9215, 6635.76
17.8247, 6119.04
19.1043, 5173.13
19.9503, 4910.43
21.1981, 4127.38
22.1368, 3883.91
23.1171, 3489.35
24.3510, 3264.56
24.7768, 3019.08
26.0992, 2638.79
27.1136, 2417.15
28.2164, 2286.45
28.9596, 2001.34
30.3734, 1888.74
31.6910, 1707.71
32.8847, 1615.37
34.4404, 1468.17
35.6552, 1328.61
37.4283, 1219.13
38.8831, 1064.64
40.7813, 1037.26
41.3149, 950.967
43.3319, 879.458
44.9252, 844.523
46.2419, 760.929
46.2419, 693.597
48.7100, 726.484
48.4994, 651.737
49.7769, 602.730
50.4282, 701.676
51.9812, 589.782
54.2362, 550.192
56.1980, 485.083
56.9333, 513.258
59.1462, 462.455
60.2325, 400.707
63.1730, 428.920
63.1730, 378.711
66.7759, 375.435
66.5448, 334.379
68.8920, 402.451
70.0965, 360.522
70.0965, 319.242
71.6318, 290.572
74.4806, 299.541
75.1288, 271.459
75.1288, 250.321
79.1388, 274.621
79.1388, 248.876
80.8721, 226.853
84.8202, 230.828
84.8202, 204.399
88.1935, 191.508
89.3474, 200.879
92.4990, 171.804
92.4990, 158.885
94.5250, 192.341
97.4361, 161.669
97.4361, 146.089
98.2842, 190.678
102.193, 149.512
104.885, 138.270
106.257, 107.481
108.490, 123.936
110.005, 141.920
112.317, 106.367
114.380, 124.583
117.902, 103.811
117.902, 95.1745
119.964, 132.393
117.902, 119.289
124.627, 98.8822
124.195, 86.2518
129.134, 79.9973
130.824, 103.811
130.824, 93.5354
130.824, 84.2770
135.909, 72.5816
137.807, 92.9953
137.807, 82.3474
142.668, 70.8376
142.668, 95.1745
145.792, 64.1037
143.909, 55.0642
150.282, 75.9350
153.574, 69.0156
152.910, 60.0608
158.853, 55.5445
161.071, 71.6628
161.071, 64.5694
161.771, 49.3987
167.332, 58.3131
168.204, 68.4187
168.935, 49.1847
173.385, 45.4862
171.888, 39.5844
174.137, 60.5848
175.653, 54.9050
177.182, 27.4846
181.849, 50.0466
181.849, 45.0928
181.849, 41.1027
185.028, 55.5445
188.264, 31.4911
191.555, 50.4832
191.555, 44.5736
190.727, 39.5844
195.751, 35.9773
194.904, 26.0889
199.461, 32.9842
200.038, 50.0466
200.038, 43.5530
201.779, 39.6991
206.020, 27.9177
208.897, 36.9271
208.897, 32.6044
216.265, 40.1616
217.204, 29.9786
215.330, 26.2025
221.002, 35.9773
220.046, 31.8579
218.147, 23.9185
220.046, 22.5075
223.894, 20.5159
227.808, 27.7244
231.791, 34.5482
231.791, 31.1285
231.791, 22.3129
235.844, 19.5023
240.800, 27.7244
239.967, 24.1271
244.163, 31.8579
245.223, 21.3646
249.510, 19.1664
252.775, 27.7244
252.775, 24.9801
257.195, 22.5075
262.828, 20.4566
261.691, 18.4852
261.691, 14.3275
266.267, 26.7777
266.267, 24.1271
270.922, 12.5409
276.856, 20.8151
275.659, 18.4852
273.280, 17.1944
275.659, 14.5786
281.452, 25.5063
280.478, 22.5075
285.382, 15.9015
285.382, 11.5644
291.633, 19.7580
290.372, 17.4452
291.633, 14.5786
295.449, 26.1646
295.449, 23.5747
295.449, 21.3646
295.449, 12.6870
306.932, 18.9183
305.870, 16.4637
304.548, 14.7058
305.870, 9.24001
311.218, 27.4051
311.218, 25.1252
311.218, 21.7390
322.196, 18.9183
322.196, 17.0457
322.196, 15.3585
322.196, 13.9186
323.315, 11.9179
316.659, 8.80897
322.196, 26.3165
327.829, 20.9966
334.719, 9.84487
340.866, 19.0834
339.393, 16.8495
339.393, 15.1817
339.393, 13.6789
339.393, 12.3250
339.393, 11.1050
345.327, 20.9966
345.327, 5.80574
351.364, 10.2997
357.507, 17.0457
357.507, 15.3585
357.507, 13.8383
357.507, 12.4685
357.507, 11.2344
357.507, 8.80897
357.507, 19.5872
371.725, 9.60832
376.589, 16.4637
376.589, 14.8341
376.589, 13.3657
376.589, 12.0428
376.589, 10.8507
376.589, 8.88582
384.504, 6.74124
389.873, 9.77670
389.873, 2.91469
396.689, 16.4637
396.689, 14.8341
396.689, 13.3657
396.689, 12.0428
396.689, 10.8507
396.689, 8.80897
396.689, 7.93703
396.689, 5.80574
405.377, 7.21379
403.625, 6.36934
403.625, 3.84862
412.108, 9.91352
410.682, 16.4637
417.862, 14.3275
417.862, 12.9093
417.862, 11.6315
417.862, 8.50817
417.862, 5.70575
425.168, 7.66601
425.168, 6.90721
425.168, 6.22351
434.480, 10.5716
432.601, 9.33412
432.601, 14.5786
440.165, 12.6138
440.165, 11.2344
442.076, 8.36165
440.165, 5.78058
440.165, 4.82373
449.806, 7.27672
447.861, 6.44354
449.416, 3.85308
455.691, 9.86199
465.268, 12.9093
459.657, 11.2344
465.268, 8.39075
463.658, 5.77222
465.672, 4.81675
473.814, 7.08956
471.765, 6.29601
475.871, 9.44285
480.013, 0.970007
488.406, 15.3585
480.013, 14.0808
484.191, 12.5773
490.102, 8.33264
488.406, 5.73889
488.406, 4.87992
496.945, 10.5411
499.103, 7.08956
496.945, 6.29601
498.671, 3.82639
496.945, 1.89887
514.474, 7.84564
514.474, 5.67281
514.474, 4.87992
514.474, 2.88113
523.469, 10.9454
523.469, 9.77670
525.742, 6.84747
523.469, 6.08102
525.287, 3.85308
523.469, 1.92099
532.621, 0.958838
544.287, 9.19997
541.933, 7.86839
541.933, 4.87992
551.408, 10.8507
551.408, 9.77670
553.323, 6.67134
549.024, 5.75553
551.408, 3.82639
551.408, 1.94337
570.859, 8.50817
565.933, 7.66601
570.859, 4.87992
570.859, 2.88113
580.839, 10.4802
580.839, 9.44285
580.839, 6.90721
580.839, 6.22351
580.839, 5.64005
582.856, 3.85308
580.839, 1.92099
596.139, 8.21764
601.328, 7.49049
598.727, 4.87992
601.328, 2.89786
606.562, 10.6639
613.966, 6.53371
611.841, 5.73889
609.196, 3.89345
611.841, 1.90990
611.841, 0.975640
627.957, 7.66601
633.423, 4.87992
633.423, 2.89786
644.497, 6.90721
644.497, 6.22351
644.497, 5.70575
644.497, 3.82639
644.497, 1.90990
644.497, 0.970007
667.231, 8.65727
667.231, 4.87992
667.231, 2.89786
681.254, 6.60217
675.961, 5.75553
678.897, 3.82639
678.897, 1.90990
678.897, 0.987005
690.767, 7.71053
705.896, 8.50817
702.844, 4.87992
702.844, 2.89786
715.132, 5.80574
715.132, 3.82639
715.132, 1.90990
717.616, 0.959949
740.358, 8.65727
740.358, 4.87992
740.358, 2.88113
753.302, 6.33257
753.302, 5.70575
753.302, 3.82639
753.302, 1.90990
753.302, 0.953302
779.873, 4.87992
779.873, 2.89786
793.509, 5.80574
793.509, 3.82639
793.509, 1.90990
796.264, 0.959949
821.498, 4.87992
821.498, 2.89786
835.861, 5.83945
835.861, 3.82639
835.861, 1.90990
832.969, 0.959949
865.345, 4.87992
865.345, 2.89786
880.475, 5.83945
880.475, 3.82639
880.475, 1.90990
880.475, 0.953302
903.667, 4.92249
911.532, 2.89786
927.469, 7.66601
927.469, 5.83945
927.469, 3.82639
927.469, 1.90990
927.469, 0.953302
960.184, 2.89786
960.184, 5.80574
976.972, 3.82639
976.972, 1.90990
976.972, 0.953302
994.053, 4.87992
1011.43, 6.86732
1011.43, 2.89786
1024.67, 3.82639
1029.12, 1.90990
1024.67, 0.970007
1047.11, 4.90826
1047.11, 0.904893
1065.42, 2.89786
1087.81, 3.82639
1084.05, 1.90990
1084.05, 0.987005
1103.00, 4.87992
1103.00, 0.904893
1122.28, 2.89786
1141.90, 3.82639
1141.90, 1.90990
1141.90, 0.987005
1161.87, 4.90826
1161.87, 0.904893
1182.18, 2.88113
1202.85, 3.82639
1202.85, 1.90990
1202.85, 0.987005
1223.88, 0.904893
1245.28, 2.84796
1267.05, 3.89345
1267.05, 1.90990
1267.05, 0.987005
1289.21, 0.904893
1311.75, 2.89786
1334.68, 5.73889
1334.68, 4.87992
1339.32, 3.85308
1334.68, 1.90990
1334.68, 0.987005
1358.02, 0.904893
1381.76, 2.89786
1405.92, 3.91606
1405.92, 1.90990
1405.92, 0.987005
1430.50, 0.904893
1455.51, 4.83772
1455.51, 2.89786
1468.18, 3.89345
1480.96, 1.90990
1480.96, 0.987005
1506.85, 0.904893
1533.20, 4.87992
1533.20, 2.89786
1546.54, 3.82639
1560.00, 1.90990
1560.00, 0.987005
1587.28, 0.904893
1601.09, 4.83772
1615.03, 2.89786
1643.27, 1.90990
1643.27, 0.987005
1672.00, 0.904893
1701.23, 2.89786
1730.98, 3.84305
1730.98, 1.90990
1730.98, 0.987005
1761.24, 0.904893
1792.03, 2.89786
1792.03, 3.82639
1823.36, 1.90990
1823.36, 0.987005
1855.24, 0.904893
1887.68, 2.91469
1920.68, 1.90990
1920.68, 0.987005
1954.27, 0.904893
1988.43, 2.91469
2023.20, 1.90990
2023.20, 0.987005
2058.57, 0.904893
2076.49, 2.89786
2131.19, 1.90990
2131.19, 0.987005
2168.45, 0.904893
2244.94, 1.90990
2244.94, 0.987005
2284.19, 0.904893
2364.76, 1.92099
2364.76, 0.987005
2406.10, 0.904893
2490.97, 1.90990
2490.97, 0.987005
2534.53, 0.904893
2623.93, 2.91469
2623.93, 1.90990
2623.93, 0.987005
2669.80, 0.904893
2763.98, 1.90990
2763.98, 0.987005
2812.30, 0.904893
2861.47, 2.91469
2911.50, 1.90990
2911.50, 0.987005
2962.41, 0.904893
3014.20, 2.89786
3066.90, 1.90990
3066.90, 0.987005
3120.52, 0.904893
3175.08, 2.93162
3230.59, 1.90990
3230.59, 0.987005
3287.08, 0.904893
3403.02, 1.90990
3403.02, 0.987005
3462.52, 0.904893
3584.65, 1.90990
3584.65, 0.987005
3647.33, 0.904893
3775.98, 1.92099
3775.98, 0.987005
3842.00, 0.904893
3977.52, 1.92099
3977.52, 0.987005
4047.06, 0.904893
4189.82, 1.90990
4189.82, 0.987005
4263.07, 0.904893
4413.45, 1.90990
4413.45, 0.987005
4490.61, 0.904893
4649.01, 1.90990
4649.01, 0.987005
4730.29, 0.904893
4854.89, 1.92656
4897.15, 0.987005
4982.77, 0.904893
5158.53, 0.987005
5248.72, 0.904893
5340.48, 1.90990
5433.86, 0.987005
5528.86, 0.904893
5723.88, 0.987005
5823.96, 0.904893
6029.39, 0.987005
6134.81, 0.904893
6351.20, 0.987005
6462.25, 0.904893
6690.19, 0.987005
6807.16, 1.93215
6807.16, 0.904893
7047.28, 0.987005
7170.49, 0.904893
7423.42, 0.987005
7553.21, 0.904893
7819.63, 0.987005
7956.35, 0.904893
8272.77, 0.970007
8381.02, 0.912787
8706.77, 0.959949
9179.44, 0.970007
9060.88, 0.904893
9627.57, 0.953302
10141.4, 0.953302
10682.7, 0.953302
11252.9, 0.953302
11853.5, 0.953302
12486.2, 0.953302
13152.6, 0.953302
13854.6, 0.953302
14594.1, 0.953302
15373.1, 0.953302
16193.6, 0.953302
17057.9, 0.953302
17968.4, 0.953302
18993.1, 0.959949
19937.6, 0.953302
21001.8, 0.970007
22122.7, 0.953302
23222.9, 0.959949
24547.3, 0.961618
25560.4, 0.958838
29193.0, 0.992737
29832.4, 0.936884
31288.8, 0.987005
32958.8, 0.981306
34868.8, 0.961618
36412.9, 0.957451
39881.8, 0.970007
42156.4, 0.956620
44252.7, 0.975640
46614.7, 0.970007
49102.7, 0.957451
54484.2, 0.970007
57641.5, 0.965804
59416.7, 0.953302
69447.4, 0.970007
73471.8, 0.961618
75734.5, 0.970007
86999.0, 0.964406
148891, 0.965804
154143, 0.953302
189781, 0.970007
1.02621, 2.94082e+6
